ItemCoreCode;Barcode;Dimensions1Alias;Dimensions2Alias;Multiplier
348;40307947;-;-;1,0000
348;4030600283875;-;-;1,0000
3477;4004018940415;-;-;1,0000
3477;4004018940422;-;-;10,0000
3476;5411741366037;-;-;1,0000
3476;3258171267259;-;-;10,0000
3476;5411741735888;-;-;10,0000
3475;8720400435227;-;-;1,0000
3475;8720400435234;-;-;10,0000
3475;8720400634293;-;-;10,0000
3474;8720400435258;-;-;1,0000
3474;8720400634279;-;-;10,0000
3474;8720400435265;-;-;10,0000
3473;8720400427543;-;-;1,0000
3473;8720400634255;-;-;10,0000
3473;8720400427550;-;-;10,0000
3472;8033772850278;-;-;1,0000
3472;8033772850285;-;-;10,0000
347;5712342517652;-;-;1,0000
347;5707294371780;-;-;5,0000
347;5712342517102;-;-;5,0000
347;5707294371773;-;-;1,0000
3467;4033100074240;-;-;1,0000
3467;8051160714575;-;-;10,0000
3467;4033100074257;-;-;10,0000
3467;80813453;-;-;1,0000
3466;8710900082380;-;-;1,0000
3466;8710900882386;-;-;10,0000
3464;5707294192668;-;-;1,0000
3464;5707294192675;-;-;10,0000
3462;5707294192637;-;-;1,0000
3462;5707294192644;-;-;10,0000
3461;80813408;-;-;1,0000
3461;4033100079283;-;-;10,0000
3461;8051160714179;-;-;10,0000
3461;4033100079276;-;-;1,0000
3460;80876311;-;-;1,0000
3460;8051160714193;-;-;10,0000
3460;4033100079245;-;-;1,0000
3460;4033100079252;-;-;10,0000
346;5712342520652;-;-;1,0000
346;5707294371810;-;-;5,0000
346;5707294371803;-;-;1,0000
346;5712342520102;-;-;5,0000
3459;80815136;-;-;1,0000
3459;8051160714131;-;-;10,0000
3459;4033100079221;-;-;10,0000
3459;4033100079214;-;-;1,0000
3458;80813422;-;-;1,0000
3458;8051160714094;-;-;10,0000
3458;4033100079191;-;-;10,0000
3458;4033100079184;-;-;1,0000
3457;80851448;-;-;1,0000
3457;8051160714117;-;-;10,0000
3457;4033100079160;-;-;10,0000
3457;4033100079153;-;-;1,0000
3456;4033100079368;-;-;1,0000
3456;80842675;-;-;1,0000
3456;4033100079375;-;-;10,0000
3456;8051160714070;-;-;10,0000
3455;80834304;-;-;1,0000
3455;4033100079337;-;-;1,0000
3455;8051160714056;-;-;10,0000
3455;4033100079344;-;-;10,0000
3454;80828549;-;-;1,0000
3454;8051160714032;-;-;10,0000
3454;4033100079306;-;-;1,0000
3454;4033100079313;-;-;10,0000
3453;80971252;-;-;1,0000
3453;5999096403534;-;-;8,0000
3452;5999096404685;-;-;1,0000
3452;5999096403565;-;-;8,0000
3452;80957959;-;-;1,0000
3452;5999096404678;-;-;8,0000
3451;80951230;-;-;1,0000
3451;8723900933521;-;-;6,0000
3450;80969334;-;-;1,0000
3450;8723900933507;-;-;6,0000
345;8723900208254;-;-;1,0000
345;8723900113558;-;-;10,0000
345;8723900208261;-;-;10,0000
345;80957980;-;-;1,0000
3449;80864417;-;-;1,0000
3449;8723900933569;-;-;6,0000
3448;80822745;-;-;1,0000
3448;8723900933545;-;-;6,0000
3443;5998900518211;-;-;1,0000
3443;5998900526742;-;-;10,0000
3442;8059145133953;-;-;1,0000
3442;8059145233950;-;-;5,0000
3439;4033100077685;-;-;1,0000
3439;8051160714414;-;-;10,0000
3439;80876397;-;-;1,0000
3439;4033100077692;-;-;10,0000
3438;4033100077500;-;-;1,0000
3438;80906469;-;-;1,0000
3438;8051160714391;-;-;10,0000
3438;4033100077517;-;-;10,0000
3437;3800221964870;-;-;1,0000
3437;3800221964955;-;-;10,0000
3432;42302766;-;-;1,0000
3432;4002450029637;-;-;10,0000
3430;5411741702132;-;-;1,0000
3430;5411741732832;-;-;20,0000
3430;5411741704709;-;-;1,0000
3430;5411741712766;-;-;20,0000
3429;5411741701753;-;-;1,0000
3429;5411741736021;-;-;10,0000
3429;5411741712773;-;-;10,0000
3429;3258171656718;-;-;10,0000
3428;5411741710045;-;-;1,0000
3428;5411741712889;-;-;20,0000
3428;3258179837782;-;-;20,0000
3427;5411741710038;-;-;1,0000
3427;5411741712834;-;-;10,0000
3427;5411741736113;-;-;10,0000
3426;5411741711912;-;-;1,0000
3426;5411741711929;-;-;20,0000
3425;5411741711899;-;-;1,0000
3425;5411741711905;-;-;1,0000
3424;8051418293944;-;-;1,0000
3424;8051418296945;-;-;10,0000
3423;3800221964467;-;-;1,0000
3423;3800221964689;-;-;10,0000
3422;80940500;-;-;1,0000
3422;8032817681518;-;-;10,0000
3421;8720400438730;-;-;1,0000
3421;8720400438747;-;-;20,0000
3421;8720400445455;-;-;20,0000
3421;8720400445448;-;-;1,0000
3420;8720400445509;-;-;1,0000
3420;8720400438716;-;-;20,0000
3420;8720400445516;-;-;20,0000
3420;8720400438709;-;-;1,0000
3419;8720400418084;-;-;1,0000
3419;8720400418091;-;-;10,0000
3418;8720400419197;-;-;1,0000
3418;8720400419203;-;-;10,0000
3417;5998900518167;-;-;1,0000
3417;5998900526650;-;-;10,0000
3416;80853459;-;-;1,0000
3416;4033100074288;-;-;10,0000
3416;8051160714834;-;-;10,0000
3416;4033100074271;-;-;1,0000
3415;4033100064852;-;-;1,0000
3415;4033100064869;-;-;10,0000
3415;80993490;-;-;1,0000
3415;8051160714810;-;-;10,0000
3402;6224000118556;-;-;10,0000
3401;XXX3401XXX;-;-;1,0000
340;5712341090866;-;-;1,0000
340;5710840283307;-;-;5,0000
340;5710840158407;-;-;5,0000
340;5710840157622;-;-;1,0000
3387;6224000118686;-;-;1,0000
3387;6224000118709;-;-;1,0000
3380;8720400424580;-;-;1,0000
3380;8720400634316;-;-;10,0000
3380;8720400424597;-;-;10,0000
3380;8720400427499;-;-;10,0000
3380;8720400427482;-;-;1,0000
3380;8720400443680;-;-;1,0000
3380;8720400443697;-;-;10,0000
338;80802730;-;-;1,0000
338;8051160714438;-;-;10,0000
338;4032900005805;-;-;10,0000
338;40329574;-;-;1,0000
3379;8720400459797;-;-;1,0000
3379;8720400634194;-;-;10,0000
3379;8720400459803;-;-;10,0000
3379;8720400417346;-;-;1,0000
3379;8720400417353;-;-;10,0000
3378;8720400443659;-;-;1,0000
3378;8720400417322;-;-;10,0000
3378;8720400634217;-;-;10,0000
3378;8720400417315;-;-;1,0000
3378;8720400443666;-;-;10,0000
3375;8059145103772;-;-;1,0000
3375;8059142403776;-;-;10,0000
3373;8033772850254;-;-;1,0000
3373;8033772850261;-;-;10,0000
3372;42302285;-;-;1,0000
3372;4002450028265;-;-;10,0000
337;5710840157851;-;-;1,0000
337;5710840282881;-;-;5,0000
337;5712341057845;-;-;1,0000
337;5710840157868;-;-;5,0000
337;5712341057852;-;-;5,0000
3369;4069400784350;-;-;1,0000
3369;4069400784657;-;-;15,0000
3367;4069400182323;-;-;1,0000
3367;4069400182620;-;-;15,0000
3365;5400827024831;-;-;1,0000
3365;5400827024848;-;-;10,0000
3365;5450524055546;-;-;10,0000
3365;54509771;-;-;1,0000
3364;5400827024800;-;-;1,0000
3364;54509764;-;-;1,0000
3364;5450524055522;-;-;10,0000
3364;5400827024817;-;-;10,0000
3363;5411741711806;-;-;1,0000
3363;5411741732689;-;-;10,0000
3363;3258171838985;-;-;10,0000
3362;8720400443628;-;-;1,0000
3362;8720400417025;-;-;1,0000
3362;8720400417032;-;-;20,0000
3362;8720400443635;-;-;10,0000
3362;8720400634170;-;-;10,0000
336;8710900071001;-;-;1,0000
336;8710900871007;-;-;10,0000
3358;689674072829;-;-;1,0000
3352;689674072492;-;-;1,0000
3352;689674073536;-;-;1,0000
3350;8710151600180;-;-;1,0000
3350;8710151600197;-;-;10,0000
3343;8059145103680;-;-;1,0000
3343;8059145203687;-;-;10,0000
3342;8059145103666;-;-;1,0000
3342;8059142403660;-;-;10,0000
3341;80834601;-;-;1,0000
3341;8032817681273;-;-;10,0000
3340;80788720;-;-;1,0000
3340;8032817681266;-;-;10,0000
3339;4260214954865;-;-;1,0000
3339;42317708;-;-;1,0000
3339;4260471450261;-;-;10,0000
3339;4260214954858;-;-;10,0000
3339;4260214954841;-;-;10,0000
3338;4260214959235;-;-;1,0000
3338;4260214959211;-;-;10,0000
3338;4260471450230;-;-;10,0000
3338;4260214959228;-;-;10,0000
3338;42317692;-;-;1,0000
3337;80824534;-;-;1,0000
3337;8032817681488;-;-;10,0000
3335;5998900505631;-;-;1,0000
3335;5998900525691;-;-;6,0000
3335;5998900516125;-;-;1,0000
3334;8720400413454;-;-;1,0000
3334;8720400436606;-;-;10,0000
3334;8720400413461;-;-;20,0000
3334;8720400436590;-;-;1,0000
3333;8720400428069;-;-;1,0000
3333;8720400484423;-;-;10,0000
3333;8720400413515;-;-;1,0000
3333;8720400428076;-;-;10,0000
3333;8720400484416;-;-;1,0000
3333;8720400413522;-;-;20,0000
3332;8720400428038;-;-;1,0000
3332;8720400413492;-;-;20,0000
3332;8720400413485;-;-;1,0000
3332;8720400428045;-;-;10,0000
3319;80899938;-;-;1,0000
3319;5000219024106;-;-;1,0000
3319;80816331;-;-;1,0000
3319;8027463002305;-;-;10,0000
3319;5000219024113;-;-;10,0000
3319;8027463002404;-;-;1,0000
3317;6224000118099;-;-;1,0000
3316;6224000118679;-;-;1,0000
3315;6224000118501;-;-;1,0000
3314;6224000118518;-;-;1,0000
3313;6224000118488;-;-;1,0000
3312;6224000118143;-;-;1,0000
3311;6224000118648;-;-;10,0000
3310;6224000118457;-;-;1,0000
3310;6224000118587;-;-;10,0000
3309;6224000118471;-;-;1,0000
3308;6224000118266;-;-;1,0000
3307;6224000118532;-;-;1,0000
3306;6224000118037;-;-;10,0000
3305;6224000118563;-;-;1,0000
3304;6224000118594;-;-;1,0000
3303;6224000118662;-;-;1,0000
3302;6224000118051;-;-;1,0000
3301;6224000118549;-;-;1,0000
3300;6224000118273;-;-;1,0000
3299;42327806;-;-;1,0000
3299;80919513;-;-;1,0000
3299;4043058010481;-;-;10,0000
3299;4043058010474;-;-;1,0000
3299;8051160715077;-;-;10,0000
3292;XXX3292XXX;-;-;1,0000
3292;7465603140097;-;-;1,0000
3251;4000862202303;-;-;1,0000
3251;4000862202334;-;-;20,0000
3239;4000862086309;-;-;24,0000
3238;4000862085906;-;-;1,0000
3238;4000862085302;-;-;16,0000
3235;8710622519508;-;-;1,0000
3235;8710622520498;-;-;20,0000
3226;5998900508922;-;-;1,0000
3226;5998900525653;-;-;50,0000
3225;8710622519522;-;-;1,0000
3225;8710622519539;-;-;10,0000
3221;80799696;-;-;1,0000
3221;8032817681297;-;-;10,0000
3220;80799634;-;-;1,0000
3220;8032817681303;-;-;10,0000
3219;80809128;-;-;1,0000
3219;8032817681327;-;-;10,0000
3218;80765257;-;-;1,0000
3218;8032817681310;-;-;10,0000
3218;5410706811742;-;-;1,0000
3202;8720400397747;-;-;1,0000
3202;8720400397754;-;-;10,0000
3201;8720400397778;-;-;1,0000
3201;8720400397785;-;-;10,0000
3200;8720400397808;-;-;1,0000
3200;8720400397815;-;-;10,0000
32;5710840157646;-;-;1,0000
32;5710840282867;-;-;5,0000
32;5710840157653;-;-;5,0000
32;5712341125735;-;-;5,0000
32;5712341125728;-;-;1,0000
3199;689674062929;-;-;1,0000
3197;689674062912;-;-;1,0000
3195;689674062905;-;-;1,0000
3193;689674062899;-;-;1,0000
3189;8059145103291;-;-;1,0000
3189;8059145203298;-;-;10,0000
3188;5400827013668;-;-;1,0000
3188;5450524053016;-;-;10,0000
3188;5400827013675;-;-;10,0000
3188;54503311;-;-;1,0000
3187;54503304;-;-;1,0000
3187;5450524052996;-;-;10,0000
3185;8710151595158;-;-;1,0000
3185;8710151595165;-;-;10,0000
3184;3800221966263;-;-;1,0000
3184;3800162410450;-;-;10,0000
3184;3800162410443;-;-;1,0000
3184;3800221967260;-;-;10,0000
3183;3800162410382;-;-;1,0000
3183;3800221967277;-;-;10,0000
3183;3800162410399;-;-;10,0000
3183;3800221966270;-;-;1,0000
3182;5411741704068;-;-;1,0000
3182;3258171690644;-;-;20,0000
3181;5411741702316;-;-;1,0000
3181;5411741736076;-;-;10,0000
3181;3258171669879;-;-;10,0000
3180;8720400252589;-;-;1,0000
3180;8720400433476;-;-;10,0000
3180;8720400249114;-;-;10,0000
3180;8720400433469;-;-;1,0000
3178;3800221966317;-;-;1,0000
3178;3800162410481;-;-;10,0000
3178;3800221967314;-;-;10,0000
3178;3800162410474;-;-;1,0000
3176;3800162410412;-;-;1,0000
3176;3800221967321;-;-;10,0000
3176;3800162410429;-;-;10,0000
3176;3800221966324;-;-;1,0000
3175;8059145103321;-;-;1,0000
3175;8059145203328;-;-;10,0000
3174;8059145103338;-;-;1,0000
3174;8059145203335;-;-;10,0000
3173;4004018929717;-;-;1,0000
3173;4004018977107;-;-;30,0000
3173;4004018933622;-;-;50,0000
3173;4004008974727;-;-;30,0000
3173;4004008972440;-;-;30,0000
3173;4004018929755;-;-;20,0000
3172;4004018929458;-;-;1,0000
3172;4004018932960;-;-;10,0000
3172;4004018929441;-;-;10,0000
3171;8051418294965;-;-;1,0000
3171;8051418298963;-;-;10,0000
3170;8710622516774;-;-;1,0000
3170;8710622520641;-;-;1,0000
3169;8710622506058;-;-;1,0000
3169;8710622520573;-;-;1,0000
3155;5710840125270;-;-;1,0000
3155;5710840125287;-;-;5,0000
3154;5710840125300;-;-;1,0000
3154;5710840125317;-;-;5,0000
3151;4000862416106;-;-;1,0000
3151;4000862416137;-;-;20,0000
3150;4000862406107;-;-;1,0000
3150;4000862406138;-;-;20,0000
3146;8720400384716;-;-;1,0000
3146;8720400384723;-;-;10,0000
3146;8720400402250;-;-;5,0000
3145;25900212087;-;-;1,0000
3145;025900312084;-;-;20,0000
3145;25900312084;-;-;20,0000
3145;025900212087;-;-;1,0000
3143;25900212049;-;-;1,0000
3143;25900312046;-;-;20,0000
3143;025900312046;-;-;20,0000
3143;025900212049;-;-;1,0000
3141;25900212032;-;-;1,0000
3141;025900212032;-;-;1,0000
3141;025900312039;-;-;20,0000
3141;25900312039;-;-;20,0000
3139;8720400383184;-;-;1,0000
3137;8720400383177;-;-;1,0000
3135;8720400383191;-;-;1,0000
3133;8720400383207;-;-;1,0000
3131;8720400383214;-;-;1,0000
3130;8051418295986;-;-;1,0000
3130;8051418298987;-;-;10,0000
3128;7465603180406;-;-;1,0000
3128;7465603180536;-;-;12,0000
3128;7465603182684;-;-;12,0000
3128;7465603183797;-;-;1,0000
3126;689674069102;-;-;1,0000
3124;689674091103;-;-;1,0000
3124;689674069133;-;-;1,0000
3122;689674069041;-;-;1,0000
3120;689674069072;-;-;1,0000
3118;4033100049446;-;-;1,0000
3118;4033100049453;-;-;10,0000
3118;8051160714674;-;-;10,0000
3118;80998570;-;-;1,0000
3117;4033100049415;-;-;1,0000
3117;8051160714650;-;-;10,0000
3117;4033100049422;-;-;10,0000
3117;80998587;-;-;1,0000
3114;80784364;-;-;1,0000
3114;8032817681181;-;-;10,0000
3113;80792888;-;-;1,0000
3113;8032817681174;-;-;10,0000
3107;8051418293067;-;-;1,0000
3107;8051418296068;-;-;10,0000
3104;8054045440200;-;-;1,0000
3104;8033765632850;-;-;10,0000
3104;8054045440217;-;-;10,0000
3104;8033765631853;-;-;1,0000
3104;8033765632546;-;-;10,0000
3093;4004018928710;-;-;1,0000
3093;4004018928727;-;-;10,0000
3092;4004018928970;-;-;1,0000
3092;4004018928987;-;-;10,0000
3090;7465603180116;-;-;1,0000
3089;7465603180123;-;-;1,0000
3089;XXX3089XXX;-;-;1,0000
3088;XXX3088XXX;-;-;1,0000
3088;7465603180147;-;-;1,0000
3087;XXX3087XXX;-;-;1,0000
3086;7465603182134;-;-;1,0000
3086;7465603181991;-;-;12,0000
3086;7465603183841;-;-;1,0000
3083;7465603184008;-;-;1,0000
3083;7465603182011;-;-;12,0000
3083;7465603183827;-;-;1,0000
3083;7465603182141;-;-;1,0000
3081;7465603183858;-;-;1,0000
3081;7465603182165;-;-;1,0000
3081;7465603182004;-;-;12,0000
3080;7465603183759;-;-;1,0000
3080;7465603180420;-;-;1,0000
3080;7465603180543;-;-;12,0000
3079;7465603180390;-;-;1,0000
3079;7465603183773;-;-;1,0000
3079;7465603180567;-;-;12,0000
3078;7465603180468;-;-;1,0000
3078;7465603180581;-;-;12,0000
3078;7465603183803;-;-;1,0000
3072;4004018929625;-;-;1,0000
3072;4004018929632;-;-;10,0000
3071;4004008972433;-;-;30,0000
3071;4004018929670;-;-;50,0000
3071;4004018929656;-;-;1,0000
3071;4004018977114;-;-;30,0000
3071;4004008974710;-;-;30,0000
3069;4000862469102;-;-;1,0000
3069;4000862469126;-;-;10,0000
3068;4000862462103;-;-;1,0000
3068;4000862462127;-;-;10,0000
3067;4000862467108;-;-;1,0000
3067;4000862467122;-;-;10,0000
3063;42317661;-;-;1,0000
3063;4260214959259;-;-;10,0000
3063;4260214959242;-;-;1,0000
3063;4260471450148;-;-;10,0000
3062;4260214959808;-;-;1,0000
3062;4260471450117;-;-;10,0000
3062;42317654;-;-;1,0000
3062;4260214959815;-;-;10,0000
3059;5000219024021;-;-;1,0000
3059;80826712;-;-;1,0000
3059;5000219024038;-;-;10,0000
3059;5000219125506;-;-;1,0000
3058;42302032;-;-;1,0000
3058;4002450071810;-;-;10,0000
3058;4002450077157;-;-;10,0000
3058;4002450777156;-;-;1,0000
3050;5707294149211;-;-;1,0000
3050;5707294371728;-;-;5,0000
3050;5707294371711;-;-;1,0000
3050;5707294149228;-;-;5,0000
3040;4033100051357;-;-;1,0000
3040;8051160714018;-;-;5,0000
3040;4033100051364;-;-;5,0000
3040;8051160714001;-;-;1,0000
3036;8720400484539;-;-;1,0000
3036;8720400484546;-;-;10,0000
3036;8720400366750;-;-;10,0000
3036;8720400366743;-;-;1,0000
3035;4000862204307;-;-;1,0000
3035;4000862204338;-;-;20,0000
3030;689674031574;-;-;1,0000
3030;689674031383;-;-;1,0000
3028;689674031284;-;-;1,0000
3026;689674021636;-;-;1,0000
3025;8033772850216;-;-;1,0000
3025;8033772850223;-;-;10,0000
3016;4033100049125;-;-;1,0000
3016;80845300;-;-;1,0000
3016;4033100049132;-;-;10,0000
3016;8051160714919;-;-;10,0000
3015;80802747;-;-;1,0000
3015;4033100049101;-;-;10,0000
3015;8051160714896;-;-;10,0000
3015;4033100049095;-;-;1,0000
3014;4033100049187;-;-;1,0000
3014;80998563;-;-;1,0000
3014;8051160714773;-;-;10,0000
3014;4033100049194;-;-;10,0000
3013;4033100049156;-;-;1,0000
3013;8051160714797;-;-;10,0000
3013;4033100049163;-;-;10,0000
3013;80845331;-;-;1,0000
3012;5000219023888;-;-;1,0000
3012;80901990;-;-;1,0000
3012;5000219023895;-;-;10,0000
3011;80899976;-;-;1,0000
3011;5000219023932;-;-;10,0000
3011;5000219023925;-;-;1,0000
3010;5000219023901;-;-;1,0000
3010;80899907;-;-;1,0000
3010;5000219023918;-;-;10,0000
3010;500219023918;-;-;10,0000
3009;5000219024007;-;-;1,0000
3009;5000219125490;-;-;10,0000
3009;80951094;-;-;1,0000
3009;5000219024014;-;-;10,0000
3008;5000219023987;-;-;1,0000
3008;5000219125483;-;-;1,0000
3008;5000219023994;-;-;10,0000
3008;80872313;-;-;1,0000
3007;4030600283752;-;-;1,0000
3007;4030600283769;-;-;10,0000
3007;4030600092958;-;-;10,0000
3007;4030600092941;-;-;1,0000
3006;4030600092972;-;-;1,0000
3006;4030600092989;-;-;10,0000
3006;4030600283721;-;-;1,0000
3006;4030600283738;-;-;10,0000
3003;8710151589997;-;-;1,0000
3003;8710151590009;-;-;5,0000
300;4030600166383;-;-;1,0000
300;50415434;-;-;1,0000
300;5010813801164;-;-;10,0000
300;4030600283554;-;-;10,0000
300;4030600283547;-;-;1,0000
3;5410738150215;-;-;1,0000
3;8720400434930;-;-;1,0000
3;8720400434947;-;-;5,0000
3;8720400401123;-;-;5,0000
3;5414842149219;-;-;10,0000
3;5410738149219;-;-;10,0000
3;5414842150215;-;-;1,0000
2991;767787937461;-;-;1,0000
2991;767787937379;-;-;10,0000
299;4002450111035;-;-;1,0000
299;4002450011038;-;-;20,0000
299;4002450011045;-;-;20,0000
299;42301332;-;-;1,0000
2982;4033100045868;-;-;1,0000
2982;4033100045851;-;-;10,0000
2982;80919599;-;-;1,0000
2982;4033100045844;-;-;1,0000
2982;8051160714858;-;-;10,0000
2981;80815105;-;-;1,0000
2981;8051160714872;-;-;10,0000
2981;4033100045820;-;-;10,0000
2981;4033100045813;-;-;1,0000
2981;4033100045837;-;-;1,0000
2979;42302056;-;-;1,0000
2979;4002450049482;-;-;10,0000
2979;4002450049499;-;-;10,0000
2979;4002450049505;-;-;5,0000
2979;4002450449480;-;-;1,0000
2969;8051418293050;-;-;1,0000
2969;8051418296051;-;-;10,0000
2968;8051418293029;-;-;1,0000
2968;8051418296020;-;-;10,0000
2967;8051418293036;-;-;1,0000
2967;8051418296037;-;-;10,0000
2966;8051418293005;-;-;1,0000
2966;8051418296006;-;-;10,0000
2965;8051418293999;-;-;1,0000
2965;8051418296990;-;-;10,0000
2957;4030600091722;-;-;1,0000
2957;4030600091739;-;-;10,0000
2957;4030600283677;-;-;10,0000
2957;4030600283660;-;-;1,0000
2956;4030600091692;-;-;1,0000
2956;4030600283707;-;-;10,0000
2956;4030600283691;-;-;1,0000
2956;4030600091708;-;-;10,0000
2942;689674031567;-;-;1,0000
2941;689674031949;-;-;1,0000
2940;689674031871;-;-;1,0000
2937;689674031925;-;-;1,0000
2936;689674031901;-;-;1,0000
293;4030600283486;-;-;1,0000
293;4030600283493;-;-;10,0000
293;5010813801157;-;-;10,0000
293;4030600166376;-;-;1,0000
293;50415427;-;-;1,0000
2922;8054045440644;-;-;1,0000
2922;8054045440651;-;-;10,0000
2922;8033765632737;-;-;10,0000
2922;8033765631730;-;-;1,0000
292;5000219124776;-;-;1,0000
292;40318431;-;-;1,0000
292;4031300009499;-;-;10,0000
291;5000219125087;-;-;1,0000
291;4066900010316;-;-;10,0000
291;87208733;-;-;1,0000
2902;5411741705812;-;-;1,0000
2902;3258171689136;-;-;10,0000
2901;5411741705805;-;-;1,0000
2901;3258171689020;-;-;10,0000
2900;5998900518334;-;-;1,0000
2900;5998900527428;-;-;5,0000
2899;5998900518327;-;-;1,0000
2899;5998900527459;-;-;5,0000
2898;5998900518310;-;-;1,0000
2898;5998900527336;-;-;5,0000
2894;8033772850193;-;-;1,0000
2894;8033772850209;-;-;5,0000
2885;42302025;-;-;1,0000
2885;4002450071865;-;-;10,0000
2885;4002450777712;-;-;1,0000
2885;4002450077713;-;-;10,0000
2883;3258171940169;-;-;1,0000
2883;3258172940168;-;-;10,0000
2883;4030600283639;-;-;1,0000
2883;4030600283646;-;-;10,0000
2880;80822769;-;-;1,0000
2880;5000219023758;-;-;10,0000
2880;5000219023741;-;-;1,0000
2879;80859123;-;-;1,0000
2879;5000219023734;-;-;10,0000
2879;5000219023727;-;-;1,0000
2878;5000219023703;-;-;1,0000
2878;5000219023710;-;-;10,0000
2878;5000219521506;-;-;1,0000
2878;80769484;-;-;1,0000
2863;42317630;-;-;1,0000
2863;4260471450056;-;-;10,0000
2863;4260214955640;-;-;1,0000
2863;4260214955657;-;-;10,0000
2862;4260214955619;-;-;1,0000
2862;4260471450025;-;-;10,0000
2862;4260214955626;-;-;10,0000
2862;42317623;-;-;1,0000
2860;80936671;-;-;1,0000
2860;5000219023659;-;-;10,0000
2860;5000219023642;-;-;1,0000
2853;5425007960044;-;-;1,0000
2853;3258171497120;-;-;1,0000
2853;54123045;-;-;1,0000
2839;4069400737202;-;-;1,0000
2839;4069400737707;-;-;5,0000
2839;4069400731705;-;-;5,0000
2839;4069400731200;-;-;1,0000
2838;4069400735208;-;-;1,0000
2838;4069400735703;-;-;5,0000
2825;4002450229327;-;-;1,0000
2825;4002450029323;-;-;5,0000
2825;4002450027299;-;-;5,0000
2825;42302162;-;-;1,0000
2824;42301493;-;-;1,0000
2824;4002450023543;-;-;10,0000
2824;4002450023505;-;-;10,0000
